tweet_id,timestamp,source,text,rating_denominator,name,dog_stage_ext,expanded_urls_ext,numerator_rating_ext,jpg_url,img_num,breed,confidence_level,retweet_count,favorite_count,lower_text_range,upper_text_range,year,month_number,day_number,hour_number,hour,rating
788150585577050112,2016-10-17 22:51:57+00:00,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,10.0,Leo,,https://twitter.com/dog_rates/status/788150585577050112,13.0,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3.0,Chow,0.814145,1498,6833,0,80,2016,10,0,22,10:00 PM,1.3
788039637453406209,2016-10-17 15:31:05+00:00,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,10.0,,,https://twitter.com/dog_rates/status/788039637453406209,12.0,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1.0,,,1523,6827,0,59,2016,10,0,15,03:00 PM,1.2
787810552592695296,2016-10-17 00:20:47+00:00,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,10.0,Frank,,https://twitter.com/dog_rates/status/787810552592695296,11.0,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2.0,Pug,0.362835,3509,9657,0,98,2016,10,0,0,12:00 AM,1.1
787717603741622272,2016-10-16 18:11:26+00:00,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,10.0,Tonks,puppo,https://twitter.com/dog_rates/status/787717603741622272,13.0,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3.0,German Shepherd,0.992339,3212,11353,0,115,2016,10,6,18,06:00 PM,1.3
787397959788929025,2016-10-15 21:01:17+00:00,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,10.0,Moose,,https://twitter.com/dog_rates/status/787397959788929025,11.0,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1.0,Chihuahua,0.900483,3262,12041,0,107,2016,10,5,21,09:00 PM,1.1
787322443945877504,2016-10-15 16:01:13+00:00,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10.0,Lincoln,,https://twitter.com/dog_rates/status/787322443945877504,10.0,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1.0,Golden Retriever,0.1057029999999999,2012,8664,0,105,2016,10,5,16,04:00 PM,1.0
786963064373534720,2016-10-14 16:13:10+00:00,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,10.0,Rory,,https://twitter.com/dog_rates/status/786963064373534720,12.0,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1.0,Golden Retriever,0.915303,9241,29531,0,110,2016,10,4,16,04:00 PM,1.2
786709082849828864,2016-10-13 23:23:56+00:00,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",10.0,Logan,,https://twitter.com/dog_rates/status/786709082849828864,9.75,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1.0,Pomeranian,0.467321,7004,20172,0,104,2016,10,3,23,11:00 PM,0.975
786664955043049472,2016-10-13 20:28:35+00:00,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",10.0,,,https://twitter.com/dog_rates/status/786664955043049472,12.0,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1.0,Leonberg,0.512034,2971,11881,0,51,2016,10,3,20,08:00 PM,1.2
786595970293370880,2016-10-13 15:54:28+00:00,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,10.0,Dale,,https://twitter.com/dog_rates/status/786595970293370880,11.0,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1.0,Pembroke,0.709512,3565,10443,0,95,2016,10,3,15,03:00 PM,1.1
786363235746385920,2016-10-13 00:29:39+00:00,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,10.0,Rizzo,doggo,https://twitter.com/dog_rates/status/786363235746385920,13.0,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1.0,Golden Retriever,0.929266,4041,12114,0,83,2016,10,3,0,12:00 AM,1.3
786286427768250368,2016-10-12 19:24:27+00:00,Vine - Make a Scene,This is Arnie. He's afraid of his own bark. 12/10 would comfort https://t.co/ObT2tSxXit,10.0,Arnie,,https://twitter.com/dog_rates/status/786286427768250368,12.0,,,,,3315,8873,0,87,2016,10,2,19,07:00 PM,1.2
786233965241827333,2016-10-12 15:55:59+00:00,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,10.0,Mattie,,https://twitter.com/dog_rates/status/786233965241827333,11.0,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1.0,Labrador Retriever,0.478193,5512,17057,0,117,2016,10,2,15,03:00 PM,1.1
785927819176054784,2016-10-11 19:39:28+00:00,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,10.0,Lucy,,https://twitter.com/dog_rates/status/785927819176054784,12.0,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1.0,Toy Poodle,0.00849262,3616,12606,0,78,2016,10,1,19,07:00 PM,1.2
785872687017132033,2016-10-11 16:00:24+00:00,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,10.0,Rusty,,https://twitter.com/dog_rates/status/785872687017132033,12.0,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1.0,Great Pyrenees,0.392108,2105,7441,0,114,2016,10,1,16,04:00 PM,1.2
785639753186217984,2016-10-11 00:34:48+00:00,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously https://t.co/f2wmLZTPHd,10.0,Pinot,doggo,https://twitter.com/dog_rates/status/785639753186217984,10.0,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1.0,,,2541,8671,0,140,2016,10,1,0,12:00 AM,1.0
785533386513321988,2016-10-10 17:32:08+00:00,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,10.0,Dallas,,https://twitter.com/dog_rates/status/785533386513321988,11.0,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2.0,Miniature Pinscher,0.4360229999999999,2313,10124,0,63,2016,10,0,17,05:00 PM,1.1
785515384317313025,2016-10-10 16:20:36+00:00,Twitter for iPhone,"Today, 10/10, should be National Dog Rates Day",10.0,,,https://twitter.com/dog_rates/status/785515384317313025,10.0,,,,,1461,6766,0,46,2016,10,0,16,04:00 PM,1.0
785264754247995392,2016-10-09 23:44:41+00:00,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,10.0,Doc,,https://twitter.com/dog_rates/status/785264754247995392,12.0,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1.0,Chow,0.056137,1893,8091,0,80,2016,10,6,23,11:00 PM,1.2
785170936622350336,2016-10-09 17:31:53+00:00,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,10.0,Hero,,https://twitter.com/dog_rates/status/785170936622350336,11.0,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2.0,Eskimo Dog,0.0274944,5589,13418,0,118,2016,10,6,17,05:00 PM,1.1
784826020293709826,2016-10-08 18:41:19+00:00,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,10.0,Rusty,,https://twitter.com/dog_rates/status/784826020293709826,13.0,,,,,3692,11256,0,73,2016,10,5,18,06:00 PM,1.3
784517518371221505,2016-10-07 22:15:26+00:00,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,10.0,Frankie,,https://twitter.com/dog_rates/status/784517518371221505,11.0,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2.0,Malamute,0.757764,2929,9987,0,83,2016,10,4,22,10:00 PM,1.1
784431430411685888,2016-10-07 16:33:21+00:00,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,10.0,Stormy,,https://twitter.com/dog_rates/status/784431430411685888,12.0,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1.0,Miniature Poodle,0.744819,1476,6295,0,77,2016,10,4,16,04:00 PM,1.2
784183165795655680,2016-10-07 00:06:50+00:00,Vine - Make a Scene,This is Reginald. He's one magical puppo. Aerodynamic af. 12/10 would catch https://t.co/t0cEeRbcXJ,10.0,Reginald,puppo,https://twitter.com/dog_rates/status/784183165795655680,12.0,,,,,9289,22374,0,99,2016,10,4,0,12:00 AM,1.2
784057939640352768,2016-10-06 15:49:14+00:00,Vine - Make a Scene,This is Balto. He's very content. Legendary tongue slippage. 12/10 would pet forever https://t.co/T7Jr4Gw4sC,10.0,Balto,,https://twitter.com/dog_rates/status/784057939640352768,12.0,,,,,12842,33281,0,108,2016,10,3,15,03:00 PM,1.2
783839966405230592,2016-10-06 01:23:05+00:00,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10 https://t.co/8TCQcsZCZ8,10.0,Riley,,https://twitter.com/dog_rates/status/783839966405230592,13.0,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1.0,,,12504,33460,0,117,2016,10,3,1,01:00 AM,1.3
783821107061198850,2016-10-06 00:08:09+00:00,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,10.0,Mairi,,https://twitter.com/dog_rates/status/783821107061198850,12.0,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1.0,Lakeland Terrier,0.265659,2255,8166,0,77,2016,10,3,0,12:00 AM,1.2
783695101801398276,2016-10-05 15:47:27+00:00,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,10.0,Loomis,,https://twitter.com/dog_rates/status/783695101801398276,12.0,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3.0,Chow,0.314265,3693,11583,0,126,2016,10,2,15,03:00 PM,1.2
783466772167098368,2016-10-05 00:40:09+00:00,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,10.0,Finn,,https://twitter.com/dog_rates/status/783466772167098368,11.0,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1.0,Chihuahua,0.789,2580,9410,0,138,2016,10,2,0,12:00 AM,1.1
783391753726550016,2016-10-04 19:42:03+00:00,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,10.0,Godi,,https://twitter.com/dog_rates/status/783391753726550016,13.0,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4.0,Norwegian Elkhound,0.87713,6364,18788,0,109,2016,10,1,19,07:00 PM,1.3
783334639985389568,2016-10-04 15:55:06+00:00,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,10.0,Dave,,https://twitter.com/dog_rates/status/783334639985389568,12.0,,,,,13474,32450,0,98,2016,10,1,15,03:00 PM,1.2
783085703974514689,2016-10-03 23:25:55+00:00,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,10.0,Earl,,https://twitter.com/dog_rates/status/783085703974514689,11.0,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1.0,Chesapeake Bay Retriever,0.240602,2535,9045,0,93,2016,10,0,23,11:00 PM,1.1
782969140009107456,2016-10-03 15:42:44+00:00,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,10.0,Cali,,https://twitter.com/dog_rates/status/782969140009107456,12.0,,,,,8448,26809,0,97,2016,10,0,15,03:00 PM,1.2
782747134529531904,2016-10-03 01:00:34+00:00,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,10.0,Deacon,doggo,https://twitter.com/dog_rates/status/782747134529531904,11.0,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1.0,Golden Retriever,0.560699,1591,8267,0,89,2016,10,0,1,01:00 AM,1.1
782722598790725632,2016-10-02 23:23:04+00:00,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10.0,Penny,,https://twitter.com/dog_rates/status/782722598790725632,10.0,,,,,6178,19136,0,91,2016,10,6,23,11:00 PM,1.0
782598640137187329,2016-10-02 15:10:30+00:00,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,10.0,Timmy,,https://twitter.com/dog_rates/status/782598640137187329,11.0,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1.0,Malamute,0.8408709999999999,2166,8649,0,108,2016,10,6,15,03:00 PM,1.1
782305867769217024,2016-10-01 19:47:08+00:00,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,10.0,Sampson,doggo,https://twitter.com/dog_rates/status/782305867769217024,12.0,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1.0,Briard,0.5044270000000001,6399,18512,0,111,2016,10,5,19,07:00 PM,1.2
781955203444699136,2016-09-30 20:33:43+00:00,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately https://t.co/FjEsk7A1JV,10.0,Chipson,,https://twitter.com/dog_rates/status/781955203444699136,11.0,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1.0,,,3871,12292,0,125,2016,9,4,20,08:00 PM,1.1
781661882474196992,2016-09-30 01:08:10+00:00,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,10.0,,,https://twitter.com/dog_rates/status/781661882474196992,5.0,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1.0,Pembroke,0.438087,3102,11565,0,98,2016,9,4,1,01:00 AM,0.5
781655249211752448,2016-09-30 00:41:48+00:00,Vine - Make a Scene,This is Combo. The daily struggles of being a doggo have finally caught up with him. 11/10 https://t.co/LOKrNo0OM7,10.0,Combo,doggo,https://twitter.com/dog_rates/status/781655249211752448,11.0,,,,,1299,4433,0,114,2016,9,4,0,12:00 AM,1.1
781524693396357120,2016-09-29 16:03:01+00:00,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,10.0,,,https://twitter.com/dog_rates/status/781524693396357120,12.0,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1.0,Chesapeake Bay Retriever,0.0035225,6365,23032,0,112,2016,9,3,16,04:00 PM,1.2
781308096455073793,2016-09-29 01:42:20+00:00,Vine - Make a Scene,"Pupper butt 1, Doggo 0. Both 12/10 https://t.co/WQvcPEpH2u",10.0,,pupper,https://twitter.com/dog_rates/status/781308096455073793,12.0,,,,,2925,7916,0,58,2016,9,3,1,01:00 AM,1.2
781251288990355457,2016-09-28 21:56:36+00:00,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,10.0,Oakley,,https://twitter.com/dog_rates/status/781251288990355457,11.0,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2.0,Mexican Hairless,0.8877709999999999,2422,9382,0,102,2016,9,2,21,09:00 PM,1.1
781163403222056960,2016-09-28 16:07:23+00:00,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10.0,,,https://twitter.com/dog_rates/status/781163403222056960,10.0,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1.0,Shetland Sheepdog,0.973841,3140,10828,0,111,2016,9,2,16,04:00 PM,1.0
780931614150983680,2016-09-28 00:46:20+00:00,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend https://t.co/5dUYOu4b8d,10.0,,puppo,https://twitter.com/dog_rates/status/780931614150983680,13.0,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1.0,,,8446,24037,0,108,2016,9,2,0,12:00 AM,1.3
780858289093574656,2016-09-27 19:54:58+00:00,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10.0,Dash,,https://twitter.com/dog_rates/status/780858289093574656,10.0,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1.0,Chesapeake Bay Retriever,0.488555,2301,7988,0,129,2016,9,1,19,07:00 PM,1.0
780800785462489090,2016-09-27 16:06:28+00:00,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,10.0,Koda,,https://twitter.com/dog_rates/status/780800785462489090,11.0,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2.0,Siberian Husky,0.951963,1489,6103,0,105,2016,9,1,16,04:00 PM,1.1
780601303617732608,2016-09-27 02:53:48+00:00,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,10.0,Hercules,,https://twitter.com/dog_rates/status/780601303617732608,12.0,,,,,3799,13442,0,100,2016,9,1,2,02:00 AM,1.2
780543529827336192,2016-09-26 23:04:13+00:00,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,10.0,,floofer,https://twitter.com/dog_rates/status/780543529827336192,12.0,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1.0,Golden Retriever,0.628312,2003,6992,0,61,2016,9,0,23,11:00 PM,1.2
780459368902959104,2016-09-26 17:29:48+00:00,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",10.0,Bear,,https://twitter.com/dog_rates/status/780459368902959104,11.0,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1.0,Great Dane,0.3824909999999999,1219,5854,0,112,2016,9,0,17,05:00 PM,1.1
780192070812196864,2016-09-25 23:47:39+00:00,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,10.0,,,https://twitter.com/dog_rates/status/780192070812196864,11.0,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1.0,Vizsla,0.144012,2561,9656,0,108,2016,9,6,23,11:00 PM,1.1
780074436359819264,2016-09-25 16:00:13+00:00,Vine - Make a Scene,Here's a doggo questioning his entire existence. 10/10 someone tell him he's a good boy  https://t.co/dVm5Hgdpeb,10.0,,doggo,https://twitter.com/dog_rates/status/780074436359819264,10.0,,,,,5737,13640,0,112,2016,9,6,16,04:00 PM,1.0
779834332596887552,2016-09-25 00:06:08+00:00,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,10.0,Scout,,https://twitter.com/dog_rates/status/779834332596887552,11.0,,,,,8124,21112,0,91,2016,9,6,0,12:00 AM,1.1
779377524342161408,2016-09-23 17:50:56+00:00,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket https://t.co/KsqaIzlQ12,10.0,,pupper,https://twitter.com/dog_rates/status/779377524342161408,12.0,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1.0,,,3573,9777,0,84,2016,9,4,17,05:00 PM,1.2
779123168116150273,2016-09-23 01:00:13+00:00,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,10.0,Reggie,,https://twitter.com/dog_rates/status/779123168116150273,12.0,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1.0,Toy Poodle,0.43108,4180,13114,0,79,2016,9,4,1,01:00 AM,1.2
779056095788752897,2016-09-22 20:33:42+00:00,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,10.0,,,https://twitter.com/dog_rates/status/779056095788752897,13.0,,,,,5187,16404,0,86,2016,9,3,20,08:00 PM,1.3
778990705243029504,2016-09-22 16:13:51+00:00,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,10.0,Jay,,https://twitter.com/dog_rates/status/778990705243029504,11.0,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2.0,Cocker Spaniel,0.7153510000000001,8351,22224,0,110,2016,9,3,16,04:00 PM,1.1
778764940568104960,2016-09-22 01:16:45+00:00,Twitter for iPhone,"Oh my god it's Narcos but Barkos. 13/10 someone please make this happen
https://t.co/tird9cIlzB",10.0,,,https://twitter.com/dog_rates/status/778764940568104960,13.0,,,,,422,949,0,95,2016,9,3,1,01:00 AM,1.3
778748913645780993,2016-09-22 00:13:04+00:00,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",10.0,Mya,,https://twitter.com/dog_rates/status/778748913645780993,11.0,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1.0,Staffordshire Bullterrier,0.351434,1544,7666,0,85,2016,9,3,0,12:00 AM,1.1
778650543019483137,2016-09-21 17:42:10+00:00,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10.0,Strider,,https://twitter.com/dog_rates/status/778650543019483137,10.0,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1.0,German Shepherd,0.515699,1708,6407,0,121,2016,9,2,17,05:00 PM,1.0
778624900596654080,2016-09-21 16:00:17+00:00,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,10.0,Penny,pupper,https://twitter.com/dog_rates/status/778624900596654080,11.0,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2.0,Airedale,0.786089,1158,5159,0,73,2016,9,2,16,04:00 PM,1.1
778408200802557953,2016-09-21 01:39:11+00:00,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,10.0,,,https://twitter.com/dog_rates/status/778408200802557953,14.0,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3.0,Pembroke,0.8483620000000001,4974,15056,0,73,2016,9,2,1,01:00 AM,1.4
778383385161035776,2016-09-21 00:00:35+00:00,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,10.0,Nala,,https://twitter.com/dog_rates/status/778383385161035776,13.0,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1.0,Collie,0.3452659999999999,1262,6486,0,99,2016,9,2,0,12:00 AM,1.3
778286810187399168,2016-09-20 17:36:50+00:00,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,10.0,Stanley,,https://twitter.com/dog_rates/status/778286810187399168,11.0,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1.0,Boston Bull,0.3220699999999999,3792,11512,0,109,2016,9,1,17,05:00 PM,1.1
778039087836069888,2016-09-20 01:12:28+00:00,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,10.0,,pupper,https://twitter.com/dog_rates/status/778039087836069888,12.0,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2.0,German Shepherd,0.717776,3029,9376,0,68,2016,9,1,1,01:00 AM,1.2
778027034220126208,2016-09-20 00:24:34+00:00,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,10.0,Sophie,pupper,https://twitter.com/dog_rates/status/778027034220126208,11.27,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1.0,Clumber,0.946718,1862,7273,0,137,2016,9,1,0,12:00 AM,1.127
777885040357281792,2016-09-19 15:00:20+00:00,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,10.0,Wesley,,https://twitter.com/dog_rates/status/777885040357281792,3.0,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1.0,Afghan Hound,0.123529,1877,7035,0,116,2016,9,0,15,03:00 PM,0.3
777684233540206592,2016-09-19 01:42:24+00:00,Twitter for iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",10.0,,pupper,https://twitter.com/dog_rates/status/777684233540206592,12.0,,,,,3374,12436,0,91,2016,9,0,1,01:00 AM,1.2
777621514455814149,2016-09-18 21:33:11+00:00,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,10.0,Derek,,https://twitter.com/dog_rates/status/777621514455814149,12.0,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1.0,Chow,0.999823,2870,9694,0,112,2016,9,6,21,09:00 PM,1.2
777189768882946048,2016-09-17 16:57:35+00:00,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,10.0,Jeffrey,,https://twitter.com/dog_rates/status/777189768882946048,12.0,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2.0,Chihuahua,0.988412,4958,15820,0,77,2016,9,5,16,04:00 PM,1.2
